"";"DIM2";"Maakond";"DIM3";"Tegevusvaldkond";"DIM4";"Sugu";"TIME";"Vaatlusperiood";"Value"
"2863";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2010;2010;53
"2864";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2011;2011;67
"2865";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2012;2012;67
"2866";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2013;2013;67
"2867";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2014;2014;98
"2868";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2015;2015;98
"2869";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;85
"2870";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;81
"2871";84;"Viljandi maakond";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;77
"2872";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2008;2008;111
"2873";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2009;2009;299
"2874";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2010;2010;309
"2875";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2011;2011;352
"2876";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2012;2012;369
"2877";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2013;2013;359
"2878";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2014;2014;469
"2879";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2015;2015;458
"2880";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2016;2016;373
"2881";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2017;2017;380
"2882";84;"Viljandi maakond";5;"Muu vokaalmuusika";2;"Naised";2018;2018;368
"2883";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2008;2008;39
"2884";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2009;2009;64
"2885";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2010;2010;108
"2886";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;105
"2887";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;111
"2888";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;120
"2889";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;123
"2890";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;123
"2891";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;116
"2892";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;130
"2893";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;130
"2894";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;40
"2895";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;68
"2896";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;159
"2897";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;169
"2898";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;170
"2899";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;171
"2900";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;188
"2901";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;189
"2902";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;170
"2903";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;190
"2904";84;"Viljandi maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;190
"2905";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2008;2008;330
"2906";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2009;2009;397
"2907";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2010;2010;420
"2908";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2011;2011;434
"2909";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2012;2012;436
"2910";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2013;2013;445
"2911";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2014;2014;464
"2912";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2015;2015;450
"2913";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2016;2016;462
"2914";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2017;2017;478
"2915";84;"Viljandi maakond";7;"Rahvatants";1;"Mehed";2018;2018;478
"2916";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2008;2008;785
"2917";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2009;2009;906
"2918";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2010;2010;983
"2919";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2011;2011;994
"2920";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2012;2012;1028
"2921";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2013;2013;1037
"2922";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2014;2014;1060
"2923";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2015;2015;1052
"2924";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2016;2016;1040
"2925";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2017;2017;1054
"2926";84;"Viljandi maakond";7;"Rahvatants";2;"Naised";2018;2018;1053
"2927";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2008;2008;1
"2928";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2009;2009;77
"2929";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2010;2010;88
"2930";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2011;2011;88
"2931";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2012;2012;88
"2932";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2013;2013;88
"2933";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2014;2014;88
"2934";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2015;2015;88
"2935";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2016;2016;83
"2936";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2017;2017;80
"2937";84;"Viljandi maakond";8;"Käsitöö";1;"Mehed";2018;2018;80
"2938";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2008;2008;146
"2939";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2009;2009;343
"2940";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2010;2010;354
"2941";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2011;2011;374
"2942";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2012;2012;386
"2943";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2013;2013;386
"2944";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2014;2014;374
"2945";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2015;2015;374
"2946";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2016;2016;303
"2947";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2017;2017;346
"2948";84;"Viljandi maakond";8;"Käsitöö";2;"Naised";2018;2018;346
"2949";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2008;2008;13
"2950";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2009;2009;62
"2951";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2010;2010;78
"2952";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2011;2011;76
"2953";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2012;2012;76
"2954";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2013;2013;76
"2955";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2014;2014;67
"2956";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2015;2015;62
"2957";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2016;2016;66
"2958";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2017;2017;89
"2959";84;"Viljandi maakond";9;"Muu valdkond";1;"Mehed";2018;2018;89
"2960";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2008;2008;32
"2961";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2009;2009;97
"2962";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2010;2010;171
"2963";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2011;2011;162
"2964";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2012;2012;162
"2965";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2013;2013;162
"2966";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2014;2014;153
"2967";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2015;2015;129
"2968";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2016;2016;141
"2969";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2017;2017;213
"2970";84;"Viljandi maakond";9;"Muu valdkond";2;"Naised";2018;2018;213
"2993";86;"Võru maakond";2;"Folkloor";1;"Mehed";2008;2008;22
"2994";86;"Võru maakond";2;"Folkloor";1;"Mehed";2009;2009;46
"2995";86;"Võru maakond";2;"Folkloor";1;"Mehed";2010;2010;50
"2996";86;"Võru maakond";2;"Folkloor";1;"Mehed";2011;2011;63
"2997";86;"Võru maakond";2;"Folkloor";1;"Mehed";2012;2012;73
"2998";86;"Võru maakond";2;"Folkloor";1;"Mehed";2013;2013;78
"2999";86;"Võru maakond";2;"Folkloor";1;"Mehed";2014;2014;72
"3000";86;"Võru maakond";2;"Folkloor";1;"Mehed";2015;2015;83
"3001";86;"Võru maakond";2;"Folkloor";1;"Mehed";2016;2016;64
"3002";86;"Võru maakond";2;"Folkloor";1;"Mehed";2017;2017;65
"3003";86;"Võru maakond";2;"Folkloor";1;"Mehed";2018;2018;61
"3004";86;"Võru maakond";2;"Folkloor";2;"Naised";2008;2008;75
"3005";86;"Võru maakond";2;"Folkloor";2;"Naised";2009;2009;113
"3006";86;"Võru maakond";2;"Folkloor";2;"Naised";2010;2010;137
"3007";86;"Võru maakond";2;"Folkloor";2;"Naised";2011;2011;117
"3008";86;"Võru maakond";2;"Folkloor";2;"Naised";2012;2012;132
"3009";86;"Võru maakond";2;"Folkloor";2;"Naised";2013;2013;155
"3010";86;"Võru maakond";2;"Folkloor";2;"Naised";2014;2014;161
"3011";86;"Võru maakond";2;"Folkloor";2;"Naised";2015;2015;146
"3012";86;"Võru maakond";2;"Folkloor";2;"Naised";2016;2016;110
"3013";86;"Võru maakond";2;"Folkloor";2;"Naised";2017;2017;117
"3014";86;"Võru maakond";2;"Folkloor";2;"Naised";2018;2018;202
"3015";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2008;2008;92
"3016";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2009;2009;118
"3017";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2010;2010;116
"3018";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2011;2011;123
"3019";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2012;2012;147
"3020";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2013;2013;123
"3021";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2014;2014;128
"3022";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2015;2015;120
"3023";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2016;2016;102
"3024";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2017;2017;113
"3025";86;"Võru maakond";3;"Harrastusteater";1;"Mehed";2018;2018;115
"3026";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2008;2008;146
"3027";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2009;2009;211
"3028";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2010;2010;203
"3029";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2011;2011;209
"3030";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2012;2012;205
"3031";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2013;2013;198
"3032";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2014;2014;219
"3033";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2015;2015;241
"3034";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2016;2016;206
"3035";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2017;2017;203
"3036";86;"Võru maakond";3;"Harrastusteater";2;"Naised";2018;2018;233
"3037";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2008;2008;308
"3038";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2009;2009;303
"3039";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2010;2010;333
"3040";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2011;2011;338
"3041";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2012;2012;387
"3042";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2013;2013;413
"3043";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2014;2014;429
"3044";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2015;2015;415
"3045";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2016;2016;393
"3046";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2017;2017;415
"3047";86;"Võru maakond";4;"Koorimuusika";1;"Mehed";2018;2018;420
"3048";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2008;2008;1040
"3049";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2009;2009;990
"3050";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2010;2010;1060
"3051";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2011;2011;1045
"3052";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2012;2012;1036
"3053";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2013;2013;1086
"3054";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2014;2014;1079
"3055";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2015;2015;1011
"3056";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2016;2016;1042
"3057";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2017;2017;989
"3058";86;"Võru maakond";4;"Koorimuusika";2;"Naised";2018;2018;996
"3059";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;66
"3060";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2009;2009;61
"3061";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2010;2010;63
"3062";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2011;2011;69
"3063";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2012;2012;88
"3064";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2013;2013;89
"3065";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2014;2014;108
"3066";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2015;2015;98
"3067";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;96
"3068";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;96
"3069";86;"Võru maakond";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;88
"3070";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2008;2008;213
"3071";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2009;2009;198
"3072";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2010;2010;225
"3073";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2011;2011;235
"3074";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2012;2012;329
"3075";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2013;2013;317
"3076";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2014;2014;314
"3077";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2015;2015;312
"3078";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2016;2016;385
"3079";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2017;2017;393
"3080";86;"Võru maakond";5;"Muu vokaalmuusika";2;"Naised";2018;2018;392
"3081";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2008;2008;92
"3082";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2009;2009;91
"3083";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2010;2010;89
"3084";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;84
"3085";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;84
"3086";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;84
"3087";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;99
"3088";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;81
"3089";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;85
"3090";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;84
"3091";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;116
"3092";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;116
"3093";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;108
"3094";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;114
"3095";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;132
"3096";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;110
"3097";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;119
"3098";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;156
"3099";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;133
"3100";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;158
"3101";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;158
"3102";86;"Võru maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;174
"3103";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2008;2008;263
"3104";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2009;2009;292
"3105";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2010;2010;290
"3106";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2011;2011;257
"3107";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2012;2012;295
"3108";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2013;2013;301
"3109";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2014;2014;264
"3110";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2015;2015;263
"3111";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2016;2016;258
"3112";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2017;2017;228
"3113";86;"Võru maakond";7;"Rahvatants";1;"Mehed";2018;2018;217
"3114";86;"Võru maakond";7;"Rahvatants";2;"Naised";2008;2008;824
"3115";86;"Võru maakond";7;"Rahvatants";2;"Naised";2009;2009;715
"3116";86;"Võru maakond";7;"Rahvatants";2;"Naised";2010;2010;710
"3117";86;"Võru maakond";7;"Rahvatants";2;"Naised";2011;2011;638
"3118";86;"Võru maakond";7;"Rahvatants";2;"Naised";2012;2012;667
"3119";86;"Võru maakond";7;"Rahvatants";2;"Naised";2013;2013;663
"3120";86;"Võru maakond";7;"Rahvatants";2;"Naised";2014;2014;625
"3121";86;"Võru maakond";7;"Rahvatants";2;"Naised";2015;2015;606
"3122";86;"Võru maakond";7;"Rahvatants";2;"Naised";2016;2016;584
"3123";86;"Võru maakond";7;"Rahvatants";2;"Naised";2017;2017;537
"3124";86;"Võru maakond";7;"Rahvatants";2;"Naised";2018;2018;532
"3125";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2008;2008;12
"3126";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2009;2009;24
"3127";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2010;2010;27
"3128";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2011;2011;33
"3129";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2012;2012;54
"3130";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2013;2013;78
"3131";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2014;2014;113
"3132";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2015;2015;139
"3133";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2016;2016;135
"3134";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2017;2017;123
"3135";86;"Võru maakond";8;"Käsitöö";1;"Mehed";2018;2018;159
"3136";86;"Võru maakond";8;"Käsitöö";2;"Naised";2008;2008;293
"3137";86;"Võru maakond";8;"Käsitöö";2;"Naised";2009;2009;314
"3138";86;"Võru maakond";8;"Käsitöö";2;"Naised";2010;2010;481
"3139";86;"Võru maakond";8;"Käsitöö";2;"Naised";2011;2011;471
"3140";86;"Võru maakond";8;"Käsitöö";2;"Naised";2012;2012;528
"3141";86;"Võru maakond";8;"Käsitöö";2;"Naised";2013;2013;519
"3142";86;"Võru maakond";8;"Käsitöö";2;"Naised";2014;2014;489
"3143";86;"Võru maakond";8;"Käsitöö";2;"Naised";2015;2015;501
"3144";86;"Võru maakond";8;"Käsitöö";2;"Naised";2016;2016;453
"3145";86;"Võru maakond";8;"Käsitöö";2;"Naised";2017;2017;445
"3146";86;"Võru maakond";8;"Käsitöö";2;"Naised";2018;2018;486
"3147";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2008;2008;32
"3148";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2009;2009;36
"3149";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2010;2010;58
"3150";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2011;2011;64
"3151";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2012;2012;123
"3152";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2013;2013;104
"3153";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2014;2014;129
"3154";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2015;2015;144
"3155";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2016;2016;141
"3156";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2017;2017;100
"3157";86;"Võru maakond";9;"Muu valdkond";1;"Mehed";2018;2018;132
"3158";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2008;2008;48
"3159";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2009;2009;288
"3160";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2010;2010;389
"3161";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2011;2011;422
"3162";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2012;2012;471
"3163";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2013;2013;563
"3164";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2014;2014;752
"3165";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2015;2015;719
"3166";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2016;2016;702
"3167";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2017;2017;566
"3168";86;"Võru maakond";9;"Muu valdkond";2;"Naised";2018;2018;616
"3175";99;"Ei ole jaotatud maakonna järgi";2;"Folkloor";1;"Mehed";2016;2016;0
"3176";99;"Ei ole jaotatud maakonna järgi";2;"Folkloor";1;"Mehed";2017;2017;0
"3177";99;"Ei ole jaotatud maakonna järgi";2;"Folkloor";1;"Mehed";2018;2018;0
"3178";99;"Ei ole jaotatud maakonna järgi";2;"Folkloor";2;"Naised";2016;2016;10
"3179";99;"Ei ole jaotatud maakonna järgi";2;"Folkloor";2;"Naised";2017;2017;10
"3180";99;"Ei ole jaotatud maakonna järgi";2;"Folkloor";2;"Naised";2018;2018;10
"3181";99;"Ei ole jaotatud maakonna järgi";3;"Harrastusteater";1;"Mehed";2016;2016;0
"3182";99;"Ei ole jaotatud maakonna järgi";3;"Harrastusteater";1;"Mehed";2017;2017;0
"3183";99;"Ei ole jaotatud maakonna järgi";3;"Harrastusteater";1;"Mehed";2018;2018;0
"3184";99;"Ei ole jaotatud maakonna järgi";3;"Harrastusteater";2;"Naised";2016;2016;0
"3185";99;"Ei ole jaotatud maakonna järgi";3;"Harrastusteater";2;"Naised";2017;2017;0
"3186";99;"Ei ole jaotatud maakonna järgi";3;"Harrastusteater";2;"Naised";2018;2018;0
"3187";99;"Ei ole jaotatud maakonna järgi";4;"Koorimuusika";1;"Mehed";2016;2016;0
"3188";99;"Ei ole jaotatud maakonna järgi";4;"Koorimuusika";1;"Mehed";2017;2017;0
"3189";99;"Ei ole jaotatud maakonna järgi";4;"Koorimuusika";1;"Mehed";2018;2018;0
"3190";99;"Ei ole jaotatud maakonna järgi";4;"Koorimuusika";2;"Naised";2016;2016;0
"3191";99;"Ei ole jaotatud maakonna järgi";4;"Koorimuusika";2;"Naised";2017;2017;0
"3192";99;"Ei ole jaotatud maakonna järgi";4;"Koorimuusika";2;"Naised";2018;2018;0
"3193";99;"Ei ole jaotatud maakonna järgi";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;0
"3194";99;"Ei ole jaotatud maakonna järgi";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;0
"3195";99;"Ei ole jaotatud maakonna järgi";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;0
"3196";99;"Ei ole jaotatud maakonna järgi";5;"Muu vokaalmuusika";2;"Naised";2016;2016;0
"3197";99;"Ei ole jaotatud maakonna järgi";5;"Muu vokaalmuusika";2;"Naised";2017;2017;0
"3198";99;"Ei ole jaotatud maakonna järgi";5;"Muu vokaalmuusika";2;"Naised";2018;2018;0
"3199";99;"Ei ole jaotatud maakonna järgi";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;0
"3200";99;"Ei ole jaotatud maakonna järgi";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;0
